warning_id,top_section_id,top_section_title,topic_section_id,topic_section,type,warning_text
ecls_bio_becls_a2_a108592853.SL107136008.15113,ecls_bio_becls_a2_a109730120.SL63315239.14986,Cargo area,ecls_bio_becls_a2_a109729830.SL48616327.15106,Front storage compartment,Warning,"Improper use of the cargo area floor can lead to a risk of objects flying about during braking and evasive maneuvers, for example. There is a risk of injury and risk of damage to property. Do not use the cargo area floor to separate the cargo area and vehicle interior in the sense of a luggage net. Only use the cargo area floor in the folded-up position when the rear seat backrests are folded up and locked. Fold down the cargo area floor before driving off. Always secure cargo against slipping, using straps, belts and lashing eyes, for instance."
ecls_bio_becls_a2_a108650371.SL44694423.15155,ecls_bio_becls_a2_a109730120.SL63315239.14986,Cargo area,ecls_bio_becls_a2_a109031961.SL65836153.15138,Enlarging the cargo area,Warning,There is a danger of jamming with folding down the rear seat backrests. There is a risk of injury or risk of damage to property. Make sure that the area of movement of the rear seat backrest and the of the head restraint is clear prior to folding down.
ecls_bio_becls_a2_a108714492.SL44694424.15160,ecls_bio_becls_a2_a109730120.SL63315239.14986,Cargo area,ecls_bio_becls_a2_a109031961.SL65836153.15138,Enlarging the cargo area,Warning,"If a rear seat backrest is not locked, unsecured cargo can be thrown about the car’s interior; for instance, in the event of an accident, braking or an evasive maneuver. There is a risk of injury. Make sure that the rear seat backrest is locked after folding it back."
ecls_bio_becls_a2_a108717211.SL44694425.15165,ecls_bio_becls_a2_a109730120.SL63315239.14986,Cargo area,ecls_bio_becls_a2_a109031961.SL65836153.15138,Enlarging the cargo area,Warning,"The stability of the child restraint system is limited or compromised with incorrect seat setting or improper installation of the child seat. There is a risk of injury or danger to life. Make sure that the child restraint system fits securely against the backrest. If possible, adjust the backrest tilt for all affected backrests and correctly adjust the seats. Make sure that seats and backrests are securely engaged or locked. If possible and necessary, adjust the height of the head restraints or remove them."
ecls_bio_becls_a2_a108718849.SL48968828.15170,ecls_bio_becls_a2_a109730120.SL63315239.14986,Cargo area,ecls_bio_becls_a2_a109031961.SL65836153.15138,Enlarging the cargo area,Warning,"Once the rear seat backrest has been folded down, the locking bracket protrudes into the car's interior. There is a risk of damage to property, among other potential damage. When the rear seat backrest is folded down, pay attention to the protruding locking bracket and keep this area unobstructed."
ecls_bio_becls_a2_a108717990.SL44694426.15175,ecls_bio_becls_a2_a109730120.SL63315239.14986,Cargo area,ecls_bio_becls_a2_a109031961.SL65836153.15138,Enlarging the cargo area,Notice,"Vehicle parts can be damaged when folding down the rear seat backrest. There is a risk of damage to property, among other potential damage. Make sure that the area of movement of the rear seat backrest including head restraint is clear when folding down."
ecls_bio_becls_a2_a108691366.SL48617050.15215,ecls_bio_becls_a2_a109730120.SL63315239.14986,Cargo area,ecls_bio_becls_a2_a109695681.SL35843181.15206,Cargo cover,Warning,"Devices connected to the vehicle via a cable, such as mobile phones or loose objects, can be thrown through the vehicle interior while driving, such as in the event of an accident, braking or evasive maneuver. There is a risk of injury. Secure loose objects or devices that are connected to the vehicle via a cable."
ecls_bio_becls_a2_a110413978.SL51790459.15220,ecls_bio_becls_a2_a109730120.SL63315239.14986,Cargo area,ecls_bio_becls_a2_a109695681.SL35843181.15206,Cargo cover,Warning,A cargo cover that snaps back quickly can jam body parts or cause damage. There is a risk of injury or risk of damage to property. Do not let the cargo cover snap back into place.
ecls_bio_becls_a2_a108691374.SL48617049.15225,ecls_bio_becls_a2_a109730120.SL63315239.14986,Cargo area,ecls_bio_becls_a2_a109695681.SL35843181.15206,Cargo cover,Warning,"An incorrectly inserted cargo cover can be thrown about the car's interior, such as in the event of an accident or a braking or evasive maneuver. There is a risk of injury and risk of damage to property. Make sure the cargo cover is securely engaged in the brackets."
ecls_bio_becls_a2_a108572855.SL53052.5500,ecls_bio_becls_a2_a106607285.SL63315228.5480,Transporting children safely,ecls_bio_becls_a2_a106752199.SL53051.5491,The right place for children,Warning,"Unattended children or animals in the vehicle can cause the vehicle to move and endanger themselves and traffic, for instance due to the following actions: Pressing the Start/Stop button. Releasing the parking brake. Opening and closing the doors or windows. Engaging selector lever position N. Using vehicle equipment. There is a risk of accidents or injuries. Do not leave children or animals unattended in the vehicle. Take the vehicle key with you when exiting and lock the vehicle."
ecls_bio_becls_a2_a108571166.SL53052.5505,ecls_bio_becls_a2_a106607285.SL63315228.5480,Transporting children safely,ecls_bio_becls_a2_a106752199.SL53051.5491,The right place for children,Warning,"A hot vehicle may result in death to persons, especially children, or animals. There is a risk of injury or danger to life. Do not leave persons, especially children, or animals unattended in the vehicle."
ecls_bio_becls_a2_a108571160.SL53052.5510,ecls_bio_becls_a2_a106607285.SL63315228.5480,Transporting children safely,ecls_bio_becls_a2_a106752199.SL53051.5491,The right place for children,Warning,"Exposure to intense sunlight can cause child restraint systems and their components to become very hot. Persons may sustain burn injuries when touching the hot components. There is a risk of injury. Do not expose the child restraint system to direct sunlight or cover where necessary. If necessary, let the child restraint system cool down before transporting a child. Do not leave children unattended in the vehicle."
ecls_bio_becls_a2_a108595502.SL53054.5524,ecls_bio_becls_a2_a106607285.SL63315228.5480,Transporting children safely,ecls_bio_becls_a2_a106704318.SL53053.5514,Children in the rear seat,Warning,The seat belt cannot be fastened correctly on children shorter than
ecls_bio_becls_a2_a109371711.SL12344126.5541,ecls_bio_becls_a2_a106607285.SL63315228.5480,Transporting children safely,ecls_bio_becls_a2_a109371738.SL53055.5528,Children on the front passenger seat,Danger,An active front passenger airbag can fatally injure a child in a rearward facing child restraint system when the airbags are deployed. There is a danger to life. Make sure that the front passenger airbag is deactivated and that the PASSENGER AIRBAG OFF indicator light is illuminated.
ecls_bio_becls_a2_a108592920.SL53056.5546,ecls_bio_becls_a2_a106607285.SL63315228.5480,Transporting children safely,ecls_bio_becls_a2_a109371738.SL53055.5528,Children on the front passenger seat,Warning,Active front passenger airbags can injure a child in a child restraint system when the airbags are deployed. There is a risk of injury. Make sure that the front passenger airbags are deactivated and that the PASSENGER AIRBAG OFF indicator light lights up.
ecls_bio_becls_a2_a108649824.SL53040.5562,ecls_bio_becls_a2_a106607285.SL63315228.5480,Transporting children safely,ecls_bio_becls_a2_a106738483.SL53036.5550,Installing child restraint systems,Warning,"The protective effect of child restraint systems and their fastening systems which have been damaged or exposed to an accident can be limited or lost. A child cannot be properly restrained in the event of an accident, braking or evasive maneuvers. There is a risk of injury or danger to life. Do not use child restraint systems which have been damaged or exposed to an accident. If a child restraint system and its fastening system has been damaged or exposed to an accident, have these systems checked and replaced by an authorized service center or another qualified service center or repair shop."
ecls_bio_becls_a2_a108714291.SL13498614.5567,ecls_bio_becls_a2_a106607285.SL63315228.5480,Transporting children safely,ecls_bio_becls_a2_a106738483.SL53036.5550,Installing child restraint systems,Warning,"The stability of the child restraint system is limited or compromised with incorrect seat setting or improper installation of the child seat. There is a risk of injury or danger to life. Make sure that the child restraint system fits securely against the backrest. If possible, adjust the backrest tilt for all affected backrests and correctly adjust the seats. Make sure that seats and backrests are securely engaged or locked. If possible and necessary, adjust the height of the head restraints or remove them."
ecls_bio_becls_a2_a108522770.SL53038.5577,ecls_bio_becls_a2_a106607285.SL63315228.5480,Transporting children safely,ecls_bio_becls_a2_a106738483.SL53036.5550,Installing child restraint systems,,Extreme hazard Do not use a rearward facing child restraint system on a seat protected by an airbag in front of it.
ecls_bio_becls_a2_a108490392.SL32796897.5589,ecls_bio_becls_a2_a106607285.SL63315228.5480,Transporting children safely,ecls_bio_becls_a2_a109371745.SL53041.5581,On the front passenger seat,,"Attention: note the information on the sun visor on the passenger's side. According to the traffic safety law, children must be transported in the rear. It is strictly prohibited to transport infants, toddlers, or children on the front passenger seat. Remark: this regulation applies to vehicles to be sold in Taiwan."
ecls_bio_becls_a2_a109383340.SL12344126.5597,ecls_bio_becls_a2_a106607285.SL63315228.5480,Transporting children safely,ecls_bio_becls_a2_a109371745.SL53041.5581,On the front passenger seat,Danger,An active front passenger airbag can fatally injure a child in a rearward facing child restraint system when the airbags are deployed. There is a danger to life. Make sure that the front passenger airbag is deactivated and that the PASSENGER AIRBAG OFF indicator light is illuminated.
ecls_bio_becls_a2_a108490386.SL53042.5602,ecls_bio_becls_a2_a106607285.SL63315228.5480,Transporting children safely,ecls_bio_becls_a2_a109371745.SL53041.5581,On the front passenger seat,Warning,Active front passenger airbags can injure a child in a child restraint system when the airbags are deployed. There is a risk of injury. Make sure that the front passenger airbags are deactivated and that the PASSENGER AIRBAG OFF indicator light lights up.
ecls_bio_becls_a2_a108548991.SL53044.5612,ecls_bio_becls_a2_a106607285.SL63315228.5480,Transporting children safely,ecls_bio_becls_a2_a109371745.SL53041.5581,On the front passenger seat,Danger,Active front passenger airbags can fatally injure a child in a rearward facing child restraint system when the airbags are deployed. There is a risk of injury or danger to life. Do not mount a child restraint seat on the front passenger seat facing the rear.
ecls_bio_becls_a2_a109383340.SL12344126.5622,ecls_bio_becls_a2_a106607285.SL63315228.5480,Transporting children safely,ecls_bio_becls_a2_a109371745.SL53041.5581,On the front passenger seat,Danger,An active front passenger airbag can fatally injure a child in a rearward facing child restraint system when the airbags are deployed. There is a danger to life. Make sure that the front passenger airbag is deactivated and that the PASSENGER AIRBAG OFF indicator light is illuminated.
